accident_index,accident_severity
2015320077515,3
2015320077539,2
2015320077544,3
2015320077557,3
2015320077654,3
2015320077770,2
2015320077897,2
2015320077920,3
2015320077994,2
2015320078141,3
2015320078167,3
2015320078180,3
2015320078190,3
2015320078210,3
2015320078283,2
2015320078543,3
2015320078578,3
2015320078640,3
2015320078645,3
2015320078646,3
2015320078652,3
2015320078656,3
2015320078712,2
2015320078804,3
2015320078808,3
2015320079004,2
2015320079069,3
2015320079118,3
2015320079182,3
2015320079224,3
2015320079240,2
2015320079493,3
2015320079676,3
2015320079691,3
2015320079702,3
2015320079745,3
2015320079875,3
2015320080178,3
2015320080209,3
2015320080226,3
2015320080333,3
2015320080336,3
2015320080795,2
2015320080853,3
2015320080921,3
2015320081129,3
2015320081142,3
2015320081148,3
2015320081180,3
2015320081287,3
2015320081421,3
2015320081466,3
2015320081493,2
2015320081523,2
2015320081635,1
2015320081646,2
2015320081647,3
2015320081691,3
2015320081712,2
2015320081717,3
2015320081734,3
2015320081741,3
2015320081898,3
2015320081970,3
2015320082018,3
2015320082037,3
2015320082086,3
2015320082252,3
2015320082319,3
2015320082473,3
2015320082608,3
2015320082719,3
2015320082748,3
2015320082754,3
2015320082764,3
2015320083004,3
2015320083081,2
2015320083086,3
2015320083110,3
2015320083321,2
2015320083413,3
2015320083452,3
2015320083573,3
2015320083695,2
2015320083711,3
2015320083716,3
2015320083738,3
2015320083743,3
2015320083755,3
2015320083821,1
2015320084068,3
2015320084088,3
2015320084127,3
2015320084198,3
2015320084295,3
2015320084473,3
2015320084532,3
2015320084615,2
2015320084640,3
2015320084923,3
2015320085009,3
2015320085040,3
2015320085043,3
2015320085131,3
2015320085226,2
2015320085282,3
2015320085428,3
2015320085445,3
2015320085460,3
2015320085545,3
2015320085726,3
2015320085808,3
2015320085823,3
2015320085835,3
2015320085839,3
2015320085863,3
2015320085940,3
2015320085952,3
2015320086082,3
2015320086125,3
2015320086252,3
2015320086331,1
2015320086465,3
2015320086470,2
2015320086479,3
2015320086703,2
2015320086721,3
2015320086823,3
2015320086827,3
2015320086951,3
2015320087039,3
2015320087069,3
2015320087158,2
2015320087261,3
2015320087350,2
2015320087359,3
2015320087451,3
2015320087550,3
2015320087603,3
2015320087648,3
2015320088035,2
2015320088163,3
2015320088199,3
2015320088213,3
2015320088301,3
2015320088381,3
2015320088932,3
2015320089063,3
2015320089436,3
2015320089549,3
2015320089565,3
2015320089662,3
2015320089665,3
2015320089700,2
2015320089949,3
2015320090063,3
2015320090078,2
2015320090113,3
2015320090130,3
2015320090208,3
2015320090218,3
2015320090525,3
2015320090556,3
2015320090574,2
2015320090735,3
2015320090745,3
2015320090787,3
2015320090788,3
2015320090812,3
2015320090838,3
2015320090862,3
2015320090965,3
2015320090994,3
2015320091009,3
2015320091041,3
2015320091042,3
2015320091124,3
2015320091135,3
2015320091152,3
2015320091218,3
2015320091407,3
2015320091408,3
2015320091439,3
2015320091491,3
2015320091548,3
2015320091663,3
2015320091887,3
2015320091967,3
2015320092022,3
2015320092078,3
2015320092108,3
2015320092110,3
2015320092113,3
2015320092118,3
2015320092121,3
2015320092138,3
2015320092155,3
2015320092347,3
2015320092365,3
2015320092376,3
2015320092453,3
2015320092507,3
2015320092508,3
2015320092509,3
2015320092512,3
2015320092702,3
2015320092785,3
2015320092914,3
2015320092933,3
2015320092948,2
2015320092953,2
2015320093051,3
2015320093101,3
2015320093263,3
2015320093326,3
2015320093425,3
2015320093442,3
2015320093455,3
2015320093471,3
2015320093587,3
2015320093622,3
2015320093854,3
2015320093861,3
2015320093940,3
2015320094033,3
2015320094158,3
2015320094201,3
2015320094275,3
2015320094287,3
2015320094544,2
2015320094670,2
2015320094792,3
2015320094826,3
2015320094926,3
2015320094941,3
2015320095222,3
2015320095299,3
2015320095322,3
2015320095323,3
2015320095375,3
2015320095509,3
2015320095682,3
2015320095841,3
2015320095868,3
2015320095981,3
2015320096037,3
2015320096300,2
2015320096341,3
2015320096374,2
2015320096378,3
2015320096398,3
2015320096436,3
2015320096524,3
2015320096582,3
2015320096981,3
2015320097000,3
2015320097283,2
2015320097353,3
2015320097379,3
2015320097417,3
2015320097748,2
2015320097751,2
2015320097866,2
2015320098089,3
2015320098281,3
2015320098401,3
2015320098403,3
2015320098433,3
2015320098502,3
2015320098512,3
2015320098529,3
2015320098592,3
2015320098604,3
2015320098647,3
2015320098680,3
2015320098687,3
2015320098704,2
2015320098705,3
2015320098763,3
2015320098774,2
2015320098780,3
2015320098814,3
2015320098834,2
2015320098858,3
2015320098868,2
2015320098914,3
2015320098916,3
2015320098924,3
2015320098925,3
2015320099133,3
2015320099286,3
2015320099300,3
2015320099341,3
2015320099360,3
2015320099433,3
2015320099443,3
2015320099452,3
2015320099456,3
2015320099530,1
2015320099572,3
2015320099664,3
2015320099700,2
2015320099823,3
2015320099904,3
2015320100059,1
2015320100191,3
2015320100277,3
2015320100309,3
2015320100313,3
2015320100317,3
2015320100329,2
2015320100432,3
2015320100494,3
2015320100558,3
2015320100636,2
2015320100706,3
2015320100785,3
2015320100844,3
2015320100925,3
2015320101005,3
2015320101115,3
2015320101131,3
2015320101227,3
2015320101235,3
2015320101236,3
2015320101602,3
2015320101654,1
2015320101655,3
2015320101656,3
2015320101779,3
2015320102079,3
2015320102103,3
2015320102165,3
2015320102219,3
2015320102220,3
2015320102283,3
2015320102339,3
2015320102403,3
2015320102621,3
2015320102642,3
2015320102862,3
2015320102966,3
2015320103017,3
2015320103111,3
2015320103168,3
2015320103173,3
2015320103296,3
2015320103308,3
2015320103309,3
2015320103358,2
2015320103675,3
2015320103708,3
2015320103732,2
2015320103745,3
2015320103820,3
2015320104047,3
2015320104150,3
2015320104327,3
2015320104349,3
2015320104363,3
2015320104416,3
2015320104427,3
2015320104614,2
2015320104643,3
2015320104819,3
2015320105085,3
2015320105139,3
2015320105262,3
2015320105283,3
2015320105400,1
2015320105587,3
2015320105611,2
2015320105638,3
2015320105657,3
2015320105720,3
2015320105901,3
2015320106188,3
2015320106189,3
2015320106197,3
2015320106206,3
2015320106368,2
2015320106514,3
2015320106527,3
2015320106570,3
2015320106628,3
2015320106645,3
2015320106652,3
2015320106653,3
2015320106740,3
2015320106817,3
2015320106844,3
2015320106871,3
2015320106983,2
2015320107084,3
2015320107098,3
2015320107109,3
2015320107368,3
2015320107391,3
2015320107489,3
2015320107514,3
2015320107560,3
2015320107571,3
2015320107614,3
2015320107632,3
2015320107667,3
2015320107742,3
2015320107880,3
2015320108081,3
2015320108363,3
2015320108490,3
2015320108492,3
2015320108859,3
2015320108861,3
2015320109145,3
2015320109274,3
2015320109374,1
2015320109394,3
2015320109477,3
2015320109508,3
2015320109514,2
2015320109873,3
2015320109876,3
2015320109923,3
2015320110074,3
2015320110094,3
2015320110315,3
2015320110443,3
2015320110449,3
2015320110534,3
2015320110557,3
2015320110571,3
2015320110590,3
2015320110873,2
2015320110888,3
2015320110927,3
2015320111170,3
2015320111322,3
2015320111436,1
2015320111468,2
2015320111475,3
2015320111525,3
2015320111532,3
2015320111738,2
2015320111749,3
2015320111859,3
2015320112211,3
2015320112225,3
2015320112303,3
2015320112322,2
2015320112350,3
2015320112366,3
2015320112414,3
2015320112503,3
2015320112686,3
2015320112756,3
2015320112757,3
2015320112787,3
2015320112819,3
2015320112831,3
2015320112871,3
2015320112876,3
2015320112895,3
2015320112897,3
2015320113067,3
2015320113101,3
2015320113241,3
2015320113285,3
2015320113439,3
2015320113442,3
2015320113707,3
2015320113795,3
2015320113863,3
2015320113917,3
2015320113947,3
2015320114085,3
2015320114185,3
2015320114196,3
2015320114226,3
2015320114325,3
2015320114503,3
2015320114507,3
2015320114771,2
2015320114966,3
2015320115090,3
2015320115306,2
2015320115434,2
2015320115460,3
2015320115603,3
2015320115622,3
2015320115668,2
2015320115695,3
2015320116162,2
2015320116163,3
2015320116464,3
2015320116485,3
2015320116533,3
2015320116591,1
2015320116701,2
2015320116731,3
2015320116785,2
2015320116793,3
2015320116843,3
2015320116868,3
2015320116871,3
2015320116872,3
2015320116975,3
2015320116992,3
2015320117101,3
2015320117113,3
2015320117349,3
2015320117358,3
2015320117509,3
2015320117511,3
2015320117526,2
2015320117531,3
2015320117588,3
2015320117674,3
2015320117912,3
2015320117985,3
2015320118036,3
2015320118059,3
2015320118105,3
2015320118288,3
2015320118312,3
2015320118348,2
2015320118368,3
2015320118386,3
2015320118463,3
2015320118513,2
2015320118689,3
2015320118826,3
2015320118827,3
2015320118852,3
2015320119079,3
2015320119897,3
2015320119900,3
2015320120019,3
2015320120285,3
2015320120338,3
2015320120362,3
2015320120420,3
2015320120565,3
2015320120769,3
2015320120942,3
2015320120989,3
2015320120994,3
2015320121087,3
2015320121120,3
2015320121285,3
2015320121366,3
2015320121414,3
2015320121457,3
2015320121550,3
2015320121558,3
2015320121580,3
2015320121599,3
2015320121915,3
2015320121967,3
2015320122213,3
2015320122310,3
2015320122450,3
2015320122523,3
2015320122573,3
2015320122637,3
2015320122806,3
2015320122904,3
2015320122954,3
2015320123109,3
2015320123456,3
2015320123469,3
2015320123475,3
2015320123567,3
2015320123569,3
2015320123973,3
2015320123989,3
2015320123993,3
2015320124083,3
2015320124288,3
2015320124328,3
2015320124429,3
2015320124492,3
2015320124553,3
2015320124807,3
2015320124828,3
2015320124859,3
2015320124911,3
2015320124973,2
2015320125011,3
2015320125049,3
2015320125370,3
2015320125441,1
2015320125485,2
2015320125590,3
2015320125738,3
2015320125807,3
2015320125843,3
2015320125857,3
2015320126125,3
2015320126154,3
2015320126155,3
2015320126166,2
2015320126270,3
2015320126281,3
2015320126442,3
2015320126502,3
2015320126676,3
2015320126677,3
2015320126692,3
2015320126752,3
2015320126764,3
2015320126837,3
2015320127014,3
2015320127034,3
2015320127049,3
2015320127062,3
2015320127106,3
2015320127133,3
2015320127171,3
2015320127180,3
2015320127226,3
2015320127599,3
2015320127629,3
2015320127714,3
2015320127791,3
2015320127794,2
2015320127805,3
2015320127817,3
2015320127931,3
2015320128033,3
2015320128117,3
2015320128141,3
2015320128187,3
2015320128226,2
2015320128227,3
2015320128255,3
2015320128265,2
2015320128310,3
2015320128441,3
2015320128494,3
2015320128539,3
2015320128552,3
2015320128568,3
2015320128569,3
2015320129103,1
2015320129239,3
2015320129327,3
2015320129348,3
2015320129480,3
2015320129484,3
2015320129498,3
2015320129596,3
2015320129603,3
2015320129606,3
2015320129635,3
2015320129956,3
2015320129966,3
2015320129974,3
2015320129981,3
2015320130008,3
2015320130538,3
2015320130581,3
2015320130640,3
2015320130680,3
2015320130699,3
2015320130924,3
2015320130944,3
2015320131133,3
2015320131160,3
2015320131223,3
2015320131231,2
2015320131284,3
2015320131378,3
2015320131587,3
2015320131599,3
2015320131606,3
2015320131790,3
2015320131861,3
2015320131866,3
2015320132052,3
2015320132104,3
2015320132213,2
2015320132279,3
2015320132529,2
2015320132569,3
2015320132584,3
2015320132805,3
2015320132872,3
2015320133034,3
2015320133211,3
2015320133241,3
2015320133717,3
2015320133762,3
2015320133783,2
2015320133848,3
2015320134010,2
2015320134079,3
2015320134109,3
2015320134218,2
2015320134283,3
2015320134409,3
2015320134435,3
2015320134681,3
2015320134704,3
2015320134705,3
2015320134750,3
2015320134778,3
2015320135036,2
2015320135136,3
2015320135153,3
2015320135211,3
2015320135258,2
2015320135292,3
2015320135318,3
2015320135421,3
2015320135619,3
2015320135672,3
2015320135728,3
2015320135849,2
2015320135850,3
2015320135979,3
2015320136014,3
2015320136160,3
2015320136170,3
2015320136330,3
2015320136432,3
2015320136627,3
2015320136843,3
2015320136939,3
2015320137189,3
2015320137250,3
2015320137300,3
2015320137310,3
2015320137552,3
2015320137614,3
2015320137766,3
2015320137859,3
2015320138076,3
2015320138135,3
2015320138269,2
2015320138325,3
2015320138359,3
2015320138778,2
2015320138796,3
2015320138964,3
2015320139262,3
2015320139352,3
2015320139365,3
2015320139371,3
2015320139376,3
2015320139659,3
2015320139691,3
2015320139815,3
2015320139908,3
2015320140025,3
2015320140073,3
2015320140160,3
2015320140171,3
2015320140440,3
2015320140463,3
2015320140505,3
2015320140568,3
2015320140641,3
2015320140742,3
2015320140763,3
2015320140797,3
2015320140808,3
2015320140828,2
2015320140849,3
2015320140930,3
2015320141056,3
2015320141084,3
2015320141120,3
2015320141137,3
2015320141198,3
2015320141340,3
2015320141347,3
2015320141364,3
2015320141405,3
2015320141496,3
2015320141533,3
2015320141640,2
2015320141701,3
2015320141702,3
2015320141729,3
2015320142240,1
2015320142314,3
2015320142786,3
2015320142799,3
2015320142831,3
2015320142936,3
2015320143012,3
2015320143063,3
2015320143078,3
2015320143277,3
2015320143317,3
2015320143448,3
2015320143463,3
2015320143538,1
2015320143633,3
2015320143679,2
2015320143785,2
2015320143791,3
2015320143881,3
2015320143888,2
2015320143945,3
2015320144069,3
2015320144247,3
2015320144286,3
2015320144301,3
201532E075514,3
2015331500001,3
2015331500002,3
2015331500003,3
2015331500004,3
2015331500005,3
2015331500006,3
2015331500008,2
2015331500009,3
2015331500011,3
2015331500012,3
2015331500013,1
2015331500014,1
2015331500015,3
2015331500016,3
2015331500018,3
2015331500019,3
2015331500020,3
2015331500021,2
2015331500022,3
2015331500023,3
2015331500024,2
2015331500025,3
2015331500026,3
2015331500027,3
2015331500028,1
2015331500029,3
2015331500030,2
2015331500031,3
2015331500032,3
2015331500035,3
2015331500036,2
2015331500037,3
2015331500038,3
2015331500039,3
2015331500040,3
2015331500041,3
2015331500042,3
2015331500043,3
2015331500044,3
2015331500045,3
2015331500046,3
2015331500047,3
2015331500048,3
2015331500049,3
2015331500050,3
2015331500051,3
2015331500052,3
2015331500053,3
2015331500054,2
2015331500055,3
2015331500056,3
2015331500057,2
2015331500058,3
2015331500059,2
2015331500060,3
2015331500061,3
2015331500063,3
2015331500064,3
2015331500065,3
2015331500066,3
2015331500068,3
2015331500069,3
2015331500070,3
2015331500071,3
2015331500072,3
2015331500073,3
2015331500074,3
2015331500075,3
2015331500077,3
2015331500078,3
2015331500079,3
2015331500080,3
2015331500081,3
2015331500082,3
2015331500083,3
2015331500084,3
2015331500085,3
2015331500086,3
2015331500088,3
2015331500089,2
2015331500090,3
2015331500091,3
2015331500092,3
2015331500093,3
2015331500094,2
2015331500096,3
2015331500098,3
2015331500099,3
2015331500100,3
2015331500101,3
